id,role_0,role_1,role_2,role_3
3481,23,1454,241,12
91179,5,2138,5,5
79563,1,247,0,0
64601,46,4874,948,87
23099,34,5468,537,24
55082,24,12153,200,76
7036,8,1176,27,1
26575,43,3135,727,176
284325,54,5162,1284,147
227699,21,3459,186,24
57190,16,5013,110,10
140459,37,9630,593,73
10102,21,3863,203,7
2633,12,1764,56,10
84807,39,6164,704,37
64748,24,1177,275,1
892,117,13763,5774,1012
79847,7,5090,17,4
775,25,5777,277,23
55432,39,8077,655,86
129685,26,2338,197,128
10238,62,17786,1620,271
7779,11,2649,54,1
103583,20,3156,170,20
84501,5,933,10,0
79608,35,2862,573,22
64843,8,1054,14,14
9213,27,6862,317,34
5073,28,2910,296,82
4886,4,245,6,0
64421,34,4808,491,70
758,28,2188,360,18
80320,8,375,28,0
6653,29,6908,389,17
57466,30,6605,394,41
219738,15,913,103,2
102857,6,508,15,0
23234,42,13007,730,131
9051,92,11624,3951,235
71766,2,337,1,0
55582,4,449,6,0
55238,14,658,80,11
307347,1,247,0,0
391,25,2771,288,12
57093,7,2043,14,7
57905,18,1839,119,34
2277,13,537,72,6
8754,25,2949,288,12
84285,25,8439,261,39
99375,32,3256,410,86
54904,50,6667,1153,72
14811,2,258,1,0
52428,2,703,0,1
51363,22,2085,229,2
340719,5,234,8,2
23332,35,10483,523,72
2322,20,5666,155,35
27429,66,10885,2013,132
7423,15,793,100,5
59344,8,416,28,0
51227,6,19,2,13
5283,7,139,11,10
54892,17,4044,110,26
23091,88,13465,2762,1066
65109,51,10651,1025,250
55267,13,2746,66,12
440321,20,2462,181,9
58986,13,3899,51,27
269881,1,122,0,0
100289678,1,60,0,0
23092,11,1594,50,5
200958,3,117,3,0
112487,4,4370,6,0
67268,11,1248,45,10
115,33,2010,524,4
5287,22,9772,156,75
337963,10,1140,32,13
9368,108,11690,5545,233
126375,38,7585,542,161
123228,14,3442,60,31
79415,18,2045,151,2
6674,13,2937,77,1
3730,2,104,1,0
84861,13,6356,37,41
6915,37,4937,598,68
4151,3,2446,2,1
2170,14,3128,82,9
5629,20,4553,166,24
10008,11,1849,53,2
11186,69,11577,2138,208
1486,2,1895,0,1
101206,2,951,1,0
217718,23,2703,229,24
145946,19,4527,135,36
23111,40,10491,689,91
26147,32,5850,448,48
9747,41,10166,766,54
6687,48,8242,1084,44
54872,5,2384,10,0
284203,1,825,0,0
1798,7,1343,15,6
29071,10,583,42,3
39,65,12098,1904,176
53375,22,2133,215,16
55177,34,8032,513,48
9370,22,1487,228,3
148398,15,2862,98,7
221060,6,328,15,0
116328,9,2511,33,3
4524,16,1186,93,27
26013,43,6264,613,290
54130,11,1415,22,33
285848,10,792,40,5
9902,16,2469,116,4
148109,12,1940,62,4
114882,24,5798,263,13
10922,12,2692,65,1
5187,37,5376,600,66
10063,33,4608,492,36
1666,31,11628,418,47
5047,22,5632,223,8
53840,8,747,19,9
51296,16,3428,105,15
284338,7,2641,14,7
286336,3,191,2,1
9024,14,4919,79,12
11018,11,1709,45,10
1116,3,73,3,0
63934,3,904,3,0
13018,9,1711,26,10
6514,7,3232,17,4
145645,1,2129,0,0
1318,6,244,13,2
10267,9,436,27,9
5286,58,11883,1358,295
7165,70,12880,2149,266
6483,17,285,101,35
8703,40,2097,729,51
6863,12,1505,60,6
57662,23,2759,242,11
9512,22,4648,219,12
19056,1,521,0,0
5341,13,2259,68,10
283011,1,686,0,0
1876,50,8505,1015,210
645,11,609,55,0
641700,2,954,0,1
51361,38,4197,653,50
55502,9,2132,29,7
11155,9,1001,32,4
8996,40,5062,719,61
113220,2,38,1,0
27249,6,351,15,0
85477,12,3610,54,12
3077429,7,1340,17,4
92745,8,577,25,3
78986,13,2481,76,2
10781,13,4114,56,22
4207,7,922,20,1
6018,13,1888,76,2
192160,1,76,0,0
63892,24,6018,236,40
1523,56,7617,1477,63
100133763,6,711,14,1
196483,22,2623,222,9
9312,5,1094,7,3
55819,27,4683,338,13
10960,28,8008,345,33
85569,2,509,0,1
837,57,8346,1511,85
90780,21,5598,159,51
9404,35,4134,578,17
855284,1,1644,0,0
23087,15,2138,87,18
7369,2,20,1,0
282616,2,8,1,0
3588,7,24,20,1
55363,21,4325,188,22
54959,15,4124,100,5
100,32,5186,478,18
3991,17,2301,128,8
7476,4,99,6,0
147111,3,34,2,1
130540,23,3683,233,20
1609,24,2219,162,114
12464,46,4243,965,70
124359,17,4306,130,6
27436,14,5422,84,7
64374,13,2144,70,8
23157,39,4686,612,129
83478,5,3110,7,3
59349,73,11357,2549,79
114798,3,1312,2,1
8309,15,959,43,62
11211,5,1669,5,5
83894,16,1725,113,7
54873,13,4586,74,4
8527,25,1655,175,125
9904,22,4469,180,51
2328,4,332,5,1
27352,14,4685,82,9
483,102,9754,4906,245
51809,13,1121,77,1
80781,23,2551,239,14
3852,74,18926,2235,466
4693,5,3088,10,0
93836,8,2207,23,5
7064,46,7845,912,123
10439,13,4291,74,4
2639,36,4623,481,149
64855,25,4192,234,66
399,11,1167,49,6
54855,13,3680,67,11
23333,5,579,10,0
57568,19,3276,141,30
155465,22,2871,220,11
8985,43,9969,822,81
4967,52,9837,1146,180
5420,14,3511,87,4
286148,6,3985,10,5
80263,15,4772,96,9
11285,24,4420,271,5
126792,7,387,21,0
23306,8,2643,24,4
80019,25,3328,263,37
284297,14,2046,78,13
727738,8,1346,27,1
84128,15,3551,95,10
16480,39,3702,727,14
10926,20,5029,116,74
55179,7,618,21,0
3488,36,3192,601,29
551,11,2367,55,0
4818,15,1102,101,4
146059,11,1661,41,14
4121,7,214,13,8
84759,30,6149,338,97
346673,8,1759,26,2
342132,23,3977,244,9
9419,21,4140,195,15
83871,16,4556,110,10
6515,5,2433,9,1
1901,15,4139,96,9
27032,16,6253,113,7
123016,5,330,5,5
7706,89,14537,3672,244
23586,47,7378,952,129
170261,14,4392,84,7
6340,17,3341,102,34
7813,30,4289,422,13
8863,16,1597,90,30
5545,3,421,1,2
9590,38,6563,643,60
629,11,1900,47,8
56792,1,289,0,0
7134,13,906,69,9
126298,10,2564,44,1
59339,16,2122,112,8
30835,15,977,102,3
3351,8,907,26,2
23384,54,10930,1249,182
19679,2,86,0,1
3855,20,4392,178,12
81570,22,7871,214,17
93594,35,3436,386,209
18573,1,521,0,0
6253,12,711,58,8
10810,16,3243,105,15
852376,1,102,0,0
1364,7,837,21,0
378108,29,5101,374,32
57801,13,1580,75,3
118987,11,3180,49,6
2138,10,1282,42,3
7593,16,1373,110,10
10278,39,10069,626,115
83942,18,3415,143,10
79780,11,1164,55,0
347734,21,2115,206,4
2128,1,267,0,0
27348,10,1227,40,5
1264,17,3050,116,20
9692,11,632,53,2
55607,32,4142,435,61
70601,9,579,34,2
93144,27,6271,123,228
1907,3,175,3,0
283551,5,1548,10,0
54981,8,2731,23,5
283219,13,1956,76,2
2697,45,8037,917,73
2700,6,1475,12,3
55890,8,587,28,0
56676,12,3016,54,12
5321,50,8632,1145,80
7032,3,32,3,0
7174,23,6334,235,18
7136,14,1615,85,6
9033,3,63,3,0
22030,7,281,20,1
51614,54,1504,1418,13
124565,13,744,78,0
66005,7,2434,20,1
133,8,314,24,4
112755,24,1426,227,49
55680,9,978,34,2
7705,11,903,55,0
942,7,347,19,2
940,22,3150,192,39
25963,12,1826,62,4
112611,12,799,37,29
10910,89,12034,3702,214
9046,32,4144,442,54
55847,28,4123,316,62
11164,41,7901,731,89
17131,7,1220,12,9
91,49,9097,1033,143
25979,12,4842,57,9
51526,3,1358,3,0
50488,24,4436,253,23
57524,4,947,5,1
434,6,97,14,1
23637,38,6942,661,42
6401,21,2624,186,24
10361,7,1484,20,1
5476,51,4459,1156,119
55846,7,235,18,3
26584,2,84,1,0
29066,10,4633,41,4
221613,25,7103,227,73
9764,6,2537,14,1
55699,38,10707,627,76
134,11,613,51,4
81556,42,3074,772,89
2774,6,271,13,2
55831,32,7023,398,98
2357,6,1120,11,4
55252,18,5530,134,19
80195,12,1021,64,2
229707,14,1201,39,52
1954,9,2397,35,1
27156,37,5957,619,47
10605,41,7191,718,102
440563,6,1331,7,8
3214,8,2046,19,9
925,35,5406,509,86
55756,28,2453,210,168
57405,36,2267,521,109
366310,3,1467,0,3
75964,20,1139,167,23
64318,31,8537,284,181
93742,2,437,1,0
91687,47,7717,372,709
3135,18,1145,90,63
115908,1,234,0,0
653499,7,1360,19,2
10927,35,9446,520,75
23387,23,7819,199,54
294429,1,247,0,0
50999,4,354,5,1
10908,20,6242,173,17
63877,2,68,1,0
55281,9,1123,35,1
79081,3,522,2,1
134353,31,6153,373,92
133584,5,2344,8,2
9880,12,3610,57,9
284393,7,4776,1,20
4905,93,16574,4000,278
22868,16,4249,108,12
199777,2,238,0,1
9765,10,3672,40,5
81618,15,2186,103,2
55692,110,17255,5318,677
115509,11,2488,46,9
7554,24,4539,252,24
115123,10,3223,43,2
55352,43,8187,717,186
3010,9,2528,33,3
4881,35,1924,569,26
5153,21,940,206,4
259,18,3583,136,17
1351,20,2337,141,49
9509,10,699,44,1
1968,48,14194,974,154
853290,2,1831,0,1
2588,27,888,267,84
59343,39,8894,661,80
292778,1,48,0,0
1877,18,3809,129,24
1103,11,1804,49,6
917,15,2502,86,19
5203,46,5666,919,116
54861,7,2095,18,3
643847,4,205,6,0
55132,21,10008,181,29
79149,10,3125,42,3
653489,10,3988,39,6
81609,20,7073,178,12
855836,10,5055,25,20
23072,21,5196,180,30
4689,22,3470,197,34
25796,26,7404,288,37
48,23,8391,218,35
9857,63,9761,1677,276
84529,4,594,3,3
3606,10,874,43,2
10068,4,194,6,0
56477,8,766,27,1
25972,7,580,20,1
9726,9,2074,36,0
81488,56,5537,1356,184
402682,37,3207,600,66
6351,11,333,50,5
1232,20,388,187,3
6382,24,4478,258,18
63948,52,4345,1281,45
84317,19,5650,154,17
5033,39,7613,714,27
83499,1,179,0,0
10125,7,1086,18,3
57106,9,827,36,0
55017,32,4323,477,19
387263,10,1718,43,2
169841,5,1094,10,0
2150,19,3240,166,5
10923,78,19185,2677,326
23,65,19258,1615,465
50804,51,12854,1187,88
1235,5,14,10,0
1672,6,699,12,3
107338,10,844,44,1
221476,6,140,15,0
85440,66,18751,1933,212
84749,10,2219,45,0
57463,11,893,53,2
79161,4,466,5,1
2889,33,10512,379,149
148,9,318,32,4
4017,18,2783,125,28
8636,19,3048,166,5
7803,19,4608,161,10
283431,16,4559,95,25
782,9,3333,35,1
100129278,3,1612,1,2
7045,12,1449,56,10
116238,4,957,5,1
5660,53,9194,1309,69
79576,30,5372,342,93
223870,3,694,3,0
160287,46,5137,924,111
51763,44,8247,857,89
79091,18,4073,133,20
60680,22,3012,158,73
10855,11,1027,51,4
2551,39,6926,666,75
12235,53,3152,1296,82
5836,41,7412,739,81
220108,29,3310,367,39
140917,10,1150,39,6
26065,19,9711,115,56
79717,7,162,20,1
348487,10,3337,44,1
1136,3,284,1,2
56085,3,11,1,2
6911,41,4523,732,88
854504,2,78,0,1
91689,4,1256,6,0
4634,6,1287,12,3
7429,9,1958,30,6
23939,1,255,0,0
55288,14,4727,77,14
853639,2,1690,1,0
1889,27,4574,325,26
7978,14,1117,91,0
64081,15,2313,99,6
2591,2,244,1,0
266740,27,3423,340,11
285782,13,1255,72,6
23648,34,4973,503,58
853455,1,56,0,0
54462,18,3850,140,13
116159,3,275,3,0
80131,11,2730,52,3
8510,2,481,1,0
140831,3,713,3,0
6276,1,7,0,0
9870,11,3686,48,7
64704,2,622,1,0
4068,34,8608,486,75
7102,8,1341,28,0
10440,12,1260,57,9
9911,27,5736,310,41
7741,44,4628,925,21
55601,6,1191,15,0
153769,37,9140,623,43
127,25,3878,202,98
9446,36,8763,571,59
55605,50,10438,1121,104
55208,11,6427,20,35
1401,26,3155,304,21
128602,11,1208,52,3
63826,9,3093,34,2
18627,3,1516,3,0
221421,14,1412,79,12
10827,20,6152,181,9
11062,1,84,0,0
229663,10,536,45,0
6585,13,3037,56,22
25800,15,1518,105,0
5937,33,5438,420,108
23216,42,6625,806,55
268741,11,1364,44,11
6891,28,4197,322,56
538,15,3255,95,10
8366,55,14854,1234,251
2703395,12,2567,48,18
55859,25,5203,288,12
3117,32,2226,493,3
54625,13,3292,66,12
227102,7,627,21,0
10116,37,4715,593,73
79823,27,9782,306,45
64147,50,7239,1103,122
83873,17,2490,126,10
2646,5,1442,7,3
8724,88,16977,3568,260
3158,16,3347,59,61
5968,3,361,3,0
55140,39,5871,692,49
67393,5,195,10,0
84629,11,1636,50,5
55840,27,4231,275,76
66827,1,318,0,0
132158,60,7230,1662,108
155368,28,4361,358,20
54862,34,6430,467,94
230075,1,387,0,0
5257,21,5202,179,31
4115,28,2930,366,12
22977,11,1997,51,4
63916,10,3112,35,10
64577,11,2553,52,3
51534,41,9991,754,66
12550,23,2335,237,16
1008,8,1179,21,7
1729,53,9290,1296,82
65990,9,2393,30,6
112840,8,3979,24,4
5345,19,1566,162,9
9575,36,4435,500,130
6525,12,3908,62,4
163590,21,5792,146,64
90624,11,2544,52,3
283150,41,4567,668,152
66313,10,2582,41,4
51422,19,3788,146,25
566,14,1034,89,2
3835,59,10320,1660,51
140465,26,6985,262,63
8879,35,8870,524,71
91304,13,895,74,4
5104,25,1847,280,20
79031,23,4888,169,84
18,44,3995,823,123
10124,9,1434,35,1
60487,7,1523,17,4
407008,2,173,1,0
858,14,3022,70,21
27681,4,95,6,0
8972,10,246,15,30
143425,6,1042,15,0
5874,11,369,53,2
54843,12,2125,65,1
87171,1,23,0,0
5306,24,3623,266,10
10172,2,542,1,0
284110,6,2270,15,0
23067,23,2932,201,52
23198,60,10081,815,955
396171,1,183,0,0
157313,20,4223,156,34
1002,5,1245,9,1
10144,10,1749,42,3
5142,33,7955,504,24
2805,80,7926,2889,271
80198,24,4162,237,39
55274,25,3398,242,58
10389,19,4798,136,35
5372,23,880,234,19
2812,26,2830,295,30
1802,24,2673,265,11
3605,10,787,42,3
53890,18,3502,137,16
6526,11,1995,55,0
84747,9,2917,32,4
2634,33,3286,476,52
401565,3,505,3,0
4314,28,1517,371,7
221079,10,817,45,0
197370,16,2169,92,28
56491,1,387,0,0
54802,6,283,15,0
114898,32,2741,490,6
9923,4,592,6,0
163154,25,4321,270,30
8560,31,3869,457,8
56931,21,3884,188,22
201633,4,115,3,3
55086,8,1242,26,2
49,4,209,6,0
389741,10,2987,36,9
2643,39,4237,712,29
2882,11,2473,45,10
221981,3,412,3,0
6710,24,2047,258,18
2145,10,1463,29,16
9601,75,16817,2401,374
23114,17,3290,113,23
55857,9,2296,27,9
81557,9,1090,36,0
26053,21,3595,148,62
9451,23,4499,234,19
271981,11,420,52,3
25778,21,2481,193,17
70892,10,248,45,0
9969,55,5215,691,794
121053,12,1894,60,6
9742,8,1144,26,2
279,8,1728,27,1
28318,9,4543,0,36
80727,13,4827,71,7
2888,25,4095,275,25
80764,87,18539,3494,247
3783716,1,257,0,0
63917,11,677,55,0
52690,6,229,15,0
84074,10,750,45,0
153527,54,8848,1366,65
3097,11,3563,39,16
5631,57,6878,1506,90
56495,6,1000,12,3
54455,8,3062,17,11
56919,16,5752,94,26
55340,25,3739,277,23
160364,26,766,297,28
2819,6,324,14,1
54543,18,1102,125,28
130162,4,1527,6,0
374654,46,4720,887,148
406,38,7489,595,108
55253,12,2795,61,5
1455,22,4358,218,13
10654,18,854,149,4
1690,12,1258,64,2
149483,10,1928,40,5
10842,3,2608,3,0
55815,8,3280,26,2
1959,23,1732,246,7
90861,15,2683,97,8
29107,16,4037,97,23
80209,12,1643,10,56
651,5,665,9,1
255308,9,1635,29,7
6753,18,2950,146,7
11170,34,5847,540,21
644540,7,2788,6,15
6913,11,1284,53,2
26233,19,2367,166,5
253959,8,1276,26,2
140732,3,3796,3,0
6782,14,2547,79,12
7582,3,183,3,0
63027,7,2213,14,7
54812,13,3997,62,16
78294,6,1610,4,11
93343,27,5207,284,67
151568,4,1395,3,3
149603,10,4065,39,6
607,9,3698,27,9
2295,10,1525,42,3
80201,17,732,105,31
23420,21,6605,184,26
54918,16,3112,118,2
29997,36,7115,569,61
4650,21,6077,193,17
727851,16,2736,89,31
66404,6,366,15,0
662,24,4293,246,30
60377,1,68,0,0
653784,25,4249,201,99
9278,16,2195,113,7
150383,5,2683,10,0
139793,5,617,9,1
65992,27,4124,335,16
81515,2,747,1,0
8497,7,749,17,4
7869,25,4011,269,31
308212,3,615,3,0
147906,4,22,6,0
11235,60,6819,1493,277
284611,6,2275,14,1
51655,36,5970,578,52
399371,1,306,0,0
79175,11,4547,53,2
100008588,3,704,3,0
84190,2,2208,1,0
388344,10,5836,24,21
1412,28,3211,350,28
341019,1,194,0,0
146822,9,397,34,2
79970,9,788,35,1
408050,13,2610,74,4
54458,51,6132,1164,111
11330,20,5167,158,32
3059,28,5130,343,35
5293,23,3455,222,31
320,20,3130,166,24
79594,38,8345,657,46
668,57,7964,1556,40
852257,1,21,0,0
79178,13,1158,76,2
91875,30,8301,402,33
11214,40,9361,686,94
10072,23,7064,221,32
64788,18,612,149,4
1825,9,2248,28,8
51542,9,449,22,14
26045,11,340,55,0
51112,23,2508,177,76
2909,18,5926,132,21
4041,19,658,169,2
8566,33,10854,464,64
74498,22,1615,215,16
150197,41,4509,668,152
644,20,4041,179,11
81790,17,1482,135,1
2217,9,755,32,4
2257,25,4685,286,14
7633,9,2834,27,9
29785,5,2169,7,3
196051,10,772,40,5
85450,9,1160,35,1
255919,3,2036,2,1
65084,15,3799,90,15
100101267,15,2768,77,28
54439,28,7161,319,59
22930,29,4234,374,32
67863,1,387,0,0
57095,13,2874,75,3
8644,11,897,52,3
283578,23,1929,251,2
4624,32,2962,487,9
23705,11,1303,52,3
7053,21,6101,198,12
653333,16,3969,75,45
55125,72,10294,2271,285
55090,79,13739,2205,876
100033430,1,462,0,0
64427,10,522,45,0
3640,10,368,43,2
9061,36,5150,551,79
6553,5,2553,8,2
4620,19,3726,153,18
7991,24,3412,209,67
23075,32,4289,430,66
2140,12,2733,63,3
6095,32,4432,458,38
91749,5,346,10,0
5548,2,86,1,0
23474,13,4884,74,4
10559,7,305,20,1
8793,45,6100,946,44
2703401,31,7931,349,116
201161,17,5315,107,29
255738,26,3880,307,18
11261,16,6492,111,9
6549,9,1865,27,9
7782,19,1498,169,2
201134,2,661,1,0
18044,13,513,77,1
51188,19,875,170,1
6666,3,373,3,0
52696,19,1780,150,21
54830,7,4337,19,2
246175,22,1177,141,90
22801,3,410,2,1
286887,36,7811,569,61
22900,45,5394,954,36
152,16,2730,104,16
54749,14,2683,81,10
54921,19,4289,139,32
55616,8,1617,27,1
51559,5,2210,8,2
10584,14,532,91,0
54510,2,360,1,0
653145,5,2819,8,2
26411,1,289,0,0
54602,20,5805,170,20
54908,27,4427,342,9
4234,37,3402,576,90
26952,4,224,6,0
26071,6,2855,13,2
50838,2,290,0,1
76707,1,10,0,0
8575,59,10156,1530,181
721,8,1610,26,2
10052,10,1539,37,8
51444,25,8445,280,20
1495,88,19712,3449,379
57127,4,1243,5,1
56898,2,473,1,0
81552,15,959,105,0
233908,44,6925,768,178
851246,1,1644,0,0
12416,10,2103,9,36
116,27,969,346,5
10518,2,221,1,0
4684,31,5668,442,23
23378,17,6158,108,28
9933,70,19026,1590,825
100128252,1,234,0,0
116444,3,219,0,3
8496,35,13576,506,89
8187,7,1271,21,0
363445,2,30,1,0
242785,15,1238,103,2
7546,10,4452,36,9
85442,3,3056,2,1
23007,38,1355,253,450
42445,1,148,0,0
23141,27,6183,326,25
18128,7,769,18,3
230249,5,329,10,0
18762,14,1009,91,0
81611,31,4495,421,44
129807,25,3846,262,38
114569,35,4139,569,26
27440,2,307,1,0
26011,9,1194,36,0
4696,61,2324,498,1332
23492,36,6344,522,108
59288,17,1523,95,41
79596,31,7707,432,33
10978,35,6448,461,134
10644,36,13187,519,111
8470,72,12819,2210,346
4617,12,2596,49,17
26262,43,2304,893,10
653519,12,1811,61,5
27245,14,4254,83,8
25852,32,5400,405,91
197,19,3486,162,9
52398,14,1282,77,14
284161,27,1050,322,29
1356,15,1502,100,5
8572,8,1692,25,3
29087,6,3411,11,4
55510,10,4705,37,8
3050,30,9419,399,36
91653,10,1318,36,9
26692,1,2129,0,0
7270,18,2694,145,8
13822,3,970,1,2
3736,21,799,188,22
642843,5,385,9,1
7051,53,7119,1339,39
7746,15,2727,99,6
151,7,1209,19,2
668450,18,1135,34,119
25847,20,3154,87,103
11234,33,1960,471,57
30820,17,579,130,6
78990,46,9761,942,93
3493,58,4693,1599,54
80086,16,7548,42,78
5865,20,2241,175,15
29959,25,4034,275,25
4610,3,538,2,1
8549,4,1974,6,0
389207,7,1137,20,1
81619,4,2030,6,0
23061,22,4039,221,10
254887,3,2184,3,0
57305,1,1,0,0
10911,2,1,1,0
148103,9,1622,34,2
5169,15,1172,60,45
58491,13,2474,70,8
9825,27,8566,304,47
7291,36,6553,517,113
23240,9,1109,35,1
21938,3,942,0,3
477,17,3841,116,20
58473,16,2282,109,11
853674,1,1644,0,0
140460,22,2529,215,16
9663,2,753,1,0
74386,6,1040,10,5
10961,23,7251,220,33
378884,14,2513,82,9
56978,2,928,1,0
26018,16,2931,99,21
138199,32,4321,486,10
4817,14,1244,91,0
60506,14,1082,90,1
221302,8,1136,28,0
442497,3,1351,0,3
3783726,12,6703,21,45
3033,34,9116,473,88
83440,9,669,35,1
104130,1,387,0,0
161,62,18413,1528,363
7581,7,443,21,0
64782,42,6271,787,74
233276,16,1169,87,33
16328,6,285,15,0
5576,89,12006,3650,266
76299,12,751,66,0
223696,1,387,0,0
4277,4,2009,6,0
10742,11,3661,48,7
283152,18,1901,143,10
152687,2,137,1,0
317762,35,5751,485,110
56158,8,991,26,2
25906,48,2594,895,233
6992,12,1362,49,17
165,4,1752,3,3
167127,3,257,3,0
79064,3,244,3,0
7597,56,8308,1488,52
259234,30,2350,396,39
5831,34,8923,503,58
16563,5,141,10,0
113251,28,12400,324,54
954,13,480,44,34
54799,13,1444,41,37
5511,48,10843,1035,93
70,65,12070,1916,164
68653,50,6370,1144,81
196477,13,3763,53,25
2533,23,3108,182,71
7079,2,76,0,1
2286,51,6179,1153,122
386724,3,115,1,2
57181,24,4179,274,2
2272,16,3484,108,12
13684,1,121,0,0
79025,45,8026,951,39
342945,21,609,133,77
5428,6,619,15,0
738,28,4868,325,53
4159,5,41,9,1
66589,1,521,0,0
5452,29,4461,334,72
285074,4,209,0,6
4808,9,1020,27,9
92129,28,4522,353,25
50484,15,3729,84,21
221908,9,3027,26,10
1982,47,12806,894,187
17977,1,35,0,0
4842,55,7177,1383,102
100419906,2,908,1,0
4326,3,266,3,0
574040,4,3139,6,0
22852,11,2244,39,16
7527,4,360,5,1
116443,8,993,18,10
64388,2,35,0,1
652,17,385,124,12
54806,29,5471,348,58
72148,1,521,0,0
147660,13,2807,66,12
7592,8,1485,26,2
220885,9,4763,25,11
57493,2,291,1,0
9075,16,3817,97,23
57820,13,4356,72,6
96626,12,828,65,1
246181,15,1014,97,8
7485,11,476,55,0
3632,28,1778,210,168
84869,4,1946,5,1
100137049,5,570,6,4
29952,9,1286,29,7
8625,33,7231,477,51
79810,11,2999,52,3
55180,2,2038,1,0
387032,22,2053,187,44
80317,14,3171,73,18
92400,12,664,64,2
200765,3,2377,2,1
54463,17,3721,124,12
158219,7,2172,19,2
9581,10,2370,45,0
148423,21,2230,208,2
23098,19,4385,144,27
51270,26,2654,317,8
84948,10,640,45,0
6943,11,1413,46,9
51603,28,6776,355,23
9567,29,10595,378,28
57464,19,3312,46,125
7222,25,1966,251,49
8789,13,800,47,31
54903,64,7410,1894,122
2149,27,2123,340,11
850620,15,2113,82,23
4217,101,17784,4607,443
149986,17,5016,124,12
123811,29,4560,296,110
3363,4,1389,3,3
55609,14,2597,82,9
9267,30,3811,406,29
6305,20,4635,187,3
952,9,848,20,16
339669,13,2243,71,7
114885,18,8903,123,30
115827,8,746,27,1
171017,12,2072,62,4
158471,12,2378,40,26
285141,5,591,10,0
28970,32,4423,442,54
65969,1,19,0,0
120939,16,2803,115,5
948,20,4764,161,29
11194,13,496,78,0
84273,18,1705,150,3
51574,60,17084,1461,309
7760,12,2629,51,15
115196,2,2686,0,1
59277,19,6908,133,38
60385,13,5327,70,8
5375,7,1098,8,13
5348,10,2240,36,9
11183,29,9785,357,49
27242,11,6103,48,7
375260,5,2385,9,1
83849,2,1889,1,0
16969,7,508,20,1
1056,6,238,12,3
6480,9,306,28,8
283208,30,4020,413,22
2589,10,4443,44,1
2913,6,1368,14,1
85363,57,9747,1455,141
856423,1,1644,0,0
7873,9,1289,35,1
54987,9,941,35,1
83752,11,3077,52,3
6678,23,2148,211,42
80907,1,387,0,0
1438,10,1535,37,8
2253,4,215,5,1
50865,6,664,12,3
51231,13,1585,76,2
3936,27,4873,326,25
100131971,6,4339,0,15
51282,55,3766,1347,138
55888,16,1135,90,30
25830,8,746,27,1
10934,15,1944,97,8
93621,43,3851,856,47
23347,29,11057,366,40
214791,1,375,0,0
55839,17,793,39,97
79801,53,8992,699,679
58526,7,819,20,1
140733,2,582,0,1
677824,1,452,0,0
170692,1,457,0,0
3698,10,2243,42,3
3929,19,2206,166,5
3078,4,188,4,2
56399,12,1576,52,14
2541472,4,467,0,6
84141,4,645,5,1
7484,5,754,9,1
51478,33,569,296,232
92017,5,417,10,0
10587,17,1553,125,11
9205,11,4769,47,8
118424,18,3302,139,14
338917,13,1677,66,12
21985,4,655,3,3
79257,5,1297,4,6
2048,39,6036,663,78
100350337,2,76,1,0
26515,8,271,24,4
9947,10,883,44,1
9853,20,4443,179,11
284131,12,561,66,0
9399,9,3977,32,4
114766,1,247,0,0
66002,4,1157,6,0
85021,30,6298,384,51
116835,11,3174,46,9
139324,17,2293,131,5
4150,20,7537,158,32
209416,13,1620,74,4
159296,4,178,6,0
1350,16,1539,73,47
3746,10,413,44,1
6571,6,1415,11,4
7881,17,5927,110,26
421202,2,109,1,0
116987,12,4521,59,7
2983,34,4618,488,73
124930,9,3767,32,4
1803,21,738,202,8
79966,6,1048,14,1
254170,9,3099,20,16
26230,9,2001,33,3
100128525,19,1810,161,10
225,4,2164,1,5
339231,9,1728,32,4
84952,6,3183,1,14
64785,34,3500,471,90
9253,30,7960,400,35
51561,7,240,19,2
8448,10,433,42,3
79809,2,68,1,0
256369,15,1554,99,6
139886,4,3497,5,1
8638,11,1153,55,0
51621,14,2386,80,11
59286,31,3969,449,16
29953,3,426,3,0
9334,22,2843,197,34
518,5,2582,8,2
23031,45,7942,919,71
19349,6,160,15,0
2982,33,4153,490,38
91368,11,677,55,0
8416,5,2537,10,0
6649,49,2543,985,191
81831,23,3379,245,8
64418,3,245,3,0
7515,82,16387,2973,348
5150,22,678,227,4
54853,12,6889,57,9
140461,22,4855,212,19
284355,11,2032,49,6
440093,25,3093,291,9
201595,37,6832,585,81
6442,20,1924,175,15
10725,9,1160,36,0
